dataset,method,model_name,recall_acc_ul,recall_acc_lp,test_acc_ul,test_acc_lp,forget_label_0_ul,forget_label_0_lp,forget_label_1_ul,forget_label_1_lp,forget_label_3_ul,forget_label_3_lp,forget_label_5_ul,forget_label_5_lp,forget_label_6_ul,forget_label_6_lp,forget_label_11_ul,forget_label_11_lp,forget_label_22_ul,forget_label_22_lp,forget_label_33_ul,forget_label_33_lp,forget_label_44_ul,forget_label_44_lp,forget_label_55_ul,forget_label_55_lp,forget_label_51_ul,forget_label_51_lp,forget_label_101_ul,forget_label_101_lp,forget_label_151_ul,forget_label_151_lp,forget_label_198_ul,forget_label_198_lp,forget_label_7_ul,forget_label_7_lp,forget_label_9_ul,forget_label_9_lp,recall_improvement,forget_improvement_0,forget_improvement_1,forget_improvement_3,forget_improvement_5,forget_improvement_6,forget_improvement_11,forget_improvement_22,forget_improvement_33,forget_improvement_44,forget_improvement_55,forget_improvement_51,forget_improvement_101,forget_improvement_151,forget_improvement_198,forget_improvement_7,forget_improvement_9,forget_improvement_sum
cifar10,FT_prune,vgg16,61.902222174750435,63.12888888888889,69.54,99.21,72.71111140950521,74.57777777777778,85.91111143663194,85.77777777777777,33.60000007120768,34.355555555555554,61.955555738661026,60.266666666666666,55.33333321465386,60.66666666666667,,,,,,,,,,,,,,,,,,,,,,,0.019816198369673448,0.025672367428956042,-0.0015519955058725641,0.022486770319840546,-0.027259687236417973,0.09638554452021315,,,,,,,,,,,,0.1157329995267192
cifar100,retrain,resnet18,19.555555559794108,18.755555555555556,45.89,99.97,,,,,,,,,,,16.0,15.11111111111111,27.55555534362793,23.11111111111111,33.77777862548828,37.77777777777778,11.55555534362793,10.222222222222223,8.88888931274414,7.555555555555555,,,,,,,,,,,,,-0.040909091116968214,,,,,,-0.05555555555555558,-0.16129031613019448,0.11842102456291038,-0.11538459916086553,-0.15000004053115654,,,,,,,-0.36380948681486175
cifar100,FT,resnet18,22.577777837117512,23.466666666666665,46.83,99.92999999999999,,,,,,,,,,,16.44444465637207,16.444444444444446,34.66666793823242,35.55555555555556,36.4444465637207,38.22222222222222,13.333333015441895,15.11111111111111,12.0,12.0,,,,,,,,,,,,,0.03937007600844727,,,,,,-1.2887490476135096e-08,0.02564098802073845,0.04878042681738067,0.13333336035410626,0.0,,,,,,,0.20775476230473489
cifar100,FF,resnet18,50.755555457221135,50.84444444444445,19.16,97.52,,,,,,,,,,,50.22222137451172,50.22222222222222,79.55555725097656,79.55555555555556,40.0,40.0,60.88888931274414,60.88888888888889,23.11111068725586,23.555555555555554,,,,,,,,,,,,,0.0017513154259189009,,,,,,1.687919171000572e-08,-2.131115743450655e-08,0.0,-6.961126283838091e-09,0.019230787923350395,,,,,,,0.019230776530258387
cifar100,GA,resnet18,29.155555574205188,29.42222222222222,42.97,99.75,,,,,,,,,,,29.77777862548828,29.777777777777775,28.44444465637207,26.666666666666668,20.44444465637207,22.22222222222222,38.66666793823242,40.0,28.44444465637207,28.444444444444443,,,,,,,,,,,,,0.00914634081790439,,,,,,-2.8467889324351628e-08,-0.06250000698491921,0.08695651047171184,0.03448272460139292,-7.450580596923828e-09,,,,,,,0.058939192169715625
cifar100,IU,resnet18,55.19999985080295,55.288888888888884,41.97,99.53,,,,,,,,,,,71.11111450195312,71.11111111111111,42.66666793823242,42.66666666666667,34.66666793823242,35.55555555555556,76.8888931274414,76.88888888888889,50.66666793823242,50.22222222222222,,,,,,,,,,,,,0.001610308665329423,,,,,,-4.7683713502166934e-08,-2.980232138849462e-08,0.02564098802073845,-5.512568003149408e-08,-0.008771954701106905,,,,,,,0.01686890070791662
cifar100,FT_prune,resnet18,15.733333342658149,16.266666666666666,41.51,99.92999999999999,,,,,,,,,,,10.666666984558105,12.0,30.22222328186035,27.555555555555557,28.44444465637207,30.22222222222222,7.555555820465088,8.0,1.7777777910232544,3.5555555555555554,,,,,,,,,,,,,0.03389830447197593,,,,,,0.12499996647238831,-0.08823532608553496,0.062499992083758144,0.0588234922877658,0.9999999850988388,,,,,,,1.158088109857216
cifar100,retrain,vgg16,28.80000004916721,28.000000000000004,59.42,99.95,,,,,,,,,,,24.88888931274414,23.11111111111111,46.66666793823242,46.22222222222222,46.22222137451172,47.55555555555556,11.55555534362793,10.666666666666668,14.666666984558105,12.444444444444445,,,,,,,,,,,,,-0.027777779437550356,,,,,,-0.07142858724204836,-0.009523836512143202,0.028846172715080234,-0.07692305999394664,-0.1515151699055649,,,,,,,-0.2805444809386229
cifar100,FT,vgg16,34.66666682603624,34.84444444444444,58.76,99.92999999999999,,,,,,,,,,,28.88888931274414,28.444444444444443,52.4444465637207,52.44444444444445,50.66666793823242,51.11111111111111,24.44444465637207,24.88888888888889,16.88888931274414,17.333333333333336,,,,,,,,,,,,,0.005128200507430411,,,,,,-0.015384629830806056,-4.040992692294242e-08,0.008771904507722998,0.018181809354419643,0.026315763716553184,,,,,,,0.037884807337962845
cifar100,FF,vgg16,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cifar100,GA,vgg16,14.400000024583605,13.866666666666665,54.76,99.98,,,,,,,,,,,10.666666984558105,14.222222222222221,23.55555534362793,19.555555555555557,11.55555534362793,21.777777777777775,16.44444465637207,6.666666666666667,9.777777671813965,7.111111111111111,,,,,,,,,,,,,-0.03703703868100247,,,,,,0.3333332935969046,-0.16981131328556948,0.8846154191790252,-0.5945945998192529,-0.2727272648456668,,,,,,,0.18081553482544077
cifar100,IU,vgg16,38.9333333062066,38.48888888888889,51.62,99.65,,,,,,,,,,,25.33333396911621,24.444444444444443,55.11111068725586,53.333333333333336,28.44444465637207,28.888888888888886,78.22222137451172,77.33333333333333,7.555555820465088,8.444444444444445,,,,,,,,,,,,,-0.011415524425360727,,,,,,-0.035087743514351906,-0.03225805707330128,0.015624992433004027,-0.01136362564957826,0.11764701963708615,,,,,,,0.05456258583285874
cifar100,FT_prune,vgg16,20.177777802361383,19.555555555555557,50.64,99.9,,,,,,,,,,,3.555555582046509,4.888888888888889,42.22222137451172,34.66666666666667,48.4444465637207,46.22222222222222,6.666666507720947,7.555555555555555,0.0,4.444444444444445,,,,,,,,,,,,,-0.030837005586066484,,,,,,0.37499998975545185,-0.17894735193648784,-0.045871601372832506,0.13333336035410626,inf,,,,,,,inf
tinyimg,retrain,resnet18,29.200000161743166,33.36,35.807161390316395,100.0,,,56.0,70.39999999999999,,,,,,,,,,,,,,,,,16.399999618530273,13.600000000000001,26.80000114440918,30.4,16.80000114440918,15.2,30.0,37.2,,,,,0.14246574709636894,,0.257142857142857,,,,,,,,,-0.1707316880280026,0.13432830977105478,-0.09523815687010473,0.2400000000000001,,,0.36550132201580454
tinyimg,FT,resnet18,31.520000421142576,35.120000000000005,35.927185379855516,100.0,,,57.20000076293945,67.60000000000001,,,,,,,,,,,,,,,,,16.399999618530273,14.799999999999999,36.400001525878906,37.6,12.40000057220459,14.000000000000002,35.20000076293945,41.6,,,,,0.11421318308240463,,0.18181816605497034,,,,,,,,,-0.09756095461870885,0.03296698966531486,0.12903220596472512,0.18181815620296318,,,0.42807456326926463
tinyimg,FF,resnet18,59.68000037841797,59.84,21.16423282176882,99.39987997599519,,,62.400001525878906,64.0,,,,,,,,,,,,,,,,,40.400001525878906,39.2,56.0,56.39999999999999,76.4000015258789,76.4,63.20000076293945,63.2,,,,,0.0026809587896700435,,0.025641000560833845,,,,,,,,,-0.02970300694444831,0.007142857142856991,-1.9972236519508425e-08,-1.2071826599252473e-08,,,0.003080818715179411
